10006620,trophy_state_change
86afb7dd,usebuildkitweaponmodel
86b02064,weapon_index
86b0a02,s_position
86b0e679,playeddamaged
86b0e854,get_fx
86b1c6c3,e_elevator
86b1e461,cancelongameend
86b23686,self_info
86b53547,step
86b6d13c,coopgame
86bacf82,killstreakpurchased
86bb0546,n_magnitude
86bd5886,getnormalizedcameramovement
86bece43,camoindex
86bf16ca,to_mins
86c0563b,_starting_round_number
86c3615c,ispath
86c449c4,means_of_death
86c676d3,vehicle_unloadgroups
86c6fa8e,a_n_slowdown_timeouts
86c93e40,state
86cabc5a,enemy_flag_influencer
86cbd0a4,speaker_left
86cc0dbb,extracam_init_item
86cf9a6b,last_team
86d0d014,delayedremove_thread
86d1772e,animsound_aliases
86d19fcd,mini_turret
86d68913,fxbundle
86d6dfd0,staff_fire
86d75230,lastslowprocessframe
86d76f45,giveWeapons
86d7dc0b,neighbor
86d8c0ce,lpattackteam
86d94575,gr_head_forced_bleed_out
86da14af,b_teleporting
86db42d1,ctf_icon_hide
86dcd22c,set_perk_random_machine_state
86e27d87,mp_stronghold
86e58898,trophysystem
86e61fab,any_team
86e6f631,calculatepath_r
86e7a68,useremoteweapon
86e828e1,pathmode
86ee8608,sndplayerhitalert_playsound
86f0587,reveal_golden_bucket_planting_location
86f4e7a5,hitdir
86f80c66,betweenshotsmin
86f83f5c,playerendcallback
86fa17e8,mp_biodome
86ffaca4,weapon_pickup
8705772d,attract_radius
8705b8d8,trigger_radius
870626c7,currentvox
870694b5,_shouldplayfx
87083818,setoverlayenabled
870bc1b,state_stationary_update
870c1324,spawnorigin
870d9a2,endscale
87107c5a,_stop_camera_anim_on_player
871231ef,curr_time
8715b526,zoneautomovetime
87168e0d,removefriendlyscrambler
8717ad35,crateactivate
87181b04,process_magic_box_zbarrier_state
871ab78e,planemortarexhaustfx
8727704a,cobra_retract
8728f326,dogibbing
872a4ab7,stop_spawn_profile
872e164d,offhand_weapons
872e9e15,sndsetmatchsnapshot
8734136c,outcolor
87344f6b,destructible_character
87367d4f,s_circle
87376058,n_vortex_time_sv
8738e00c,corpse_cleanup
873ad709,proximitygrenadechain
873ad9f2,lookatentity
873d40ae,kill_counter_hud
8741b9e8,turret_cooldown_min
8742d22a,disablespawnpointlist
87468718,zmbvoxadd
8746f03c,toenemyvec
8748f439,stopfireweapon
8749b04f,ignore_riotshield
874ad011,bladekill
874b5073,ballerina_timeout
874b5dbf,m_a_clip
874ce04b,loopheightrand
8750b7dd,waitlogic_finished
875140e,chicken
87515a95,nocloseenemyservice
8753824c,weapon_and_attachments
87542f3b,scr_zm_ui_gametype
8754feee,get_closest_enemy_emp_killstreak
8755587,inner_zigzag_radius
87590108,mechz
875ac970,recordmatchbegin
875b3ada,curspeed
875eec46,lastwaterdamagetime
875f1cca,n_score
876044b7,onflakdronedestroyed
8760683f,shownretrievable
876100b5,trig_update
87633dbd,carepackagehackertooltimems
87645ac3,d
87678077,init_filter_vehicle_damage
8767913c,substate
87682560,zombieinterface
876bab0,update_model_attachment
8772efad,a_e_wunderfizzes
8773a235,boss_elemental_storm_cast_fx
87791eba,m_spawn
877b12b0,setmapcenter
877c3ed1,mirg2000_charge_glow
877e3ba6,has_ghost_perk_purchased_and_equipped
87802c85,whenvisible
8783c1f1,genesis_parasite_damage
878a4a51,dev_cac_overlay
878a6dae,plane_explodes
878b60,cheat_enabled
878f71b1,question
8790b7c1,emp
8790dc2e,getclosestpointonnavvolume
87952054,gadgets_print
87970469,startfuncptr
8797186e,attachment4
879719d7,endkills
87989e3c,liveevents
879981,update_swim
879a63e6,linearscalar
879c3b17,sndWindSystem
87a2be7f,saved_attacking_spot_index
87a956ff,charge_player
87a9e25c,a_weapons
87ae141e,showstartspawnpoints
87af6626,peye
87aff21d,aathash
87b2494e,turn_grenade_into_a_dud
87b330e,explodepos
87b4ad2f,killstreakweapon
87b6cda1,playerlinkto
87b8ffe9,halftime
87b94db5,isupgraded
87be9b45,n_slam_wait
87bed413,isleaving
87bed64a,numpilots
87bfeaa1,debugshouldclearstate
87c62303,trophylongflashfx
87c6d702,str_do
87cb24fc,emp_jamenemies
87ce38e0,drtype1
87cf788f,gibspawntag1
87d06cc6,done_personalizing_hero
87d9384,thrasherStartTraverse
87d9ef1b,should_change
87daa7fe,repeatrate
87e11fb5,_race_team
87e2da06,damagehit_origin
87e55770,south
87e716c1,anglelerp
87e955a4,sightconetrace
87ea89a,distance2d
87eeb131,coverdirection
87ef8b31,npcsoundonuse
87f1be9f,lastobituaryplayer
87f30e90,on_ai_spawned
87f3c622,magicbullet
87f7a2d,a_keyline_objects
87f99cbb,paragonrank
87f9f4b7,directnessscore
87fb5ddc,wait_for_power
87fbeee3,is_scene_initialized
87feb612,spot5
88011a2f,func_countdown
8806ce2b,displaykillstreakteammessagetoall
8806ea42,actionname
880731ac,trig_leave_audio_step_trigger
88082f9,usetrueregen
88090aa5,b_spawn
880a4054,drop_scavenger_for_death
880b9521,setriotshieldfailhint
880d5985,zombie_spawners
880e3d8a,zombie_blood
880f7825,zm_daily_challenges
8810ff0a,ispc
8811eac9,doscoreeventcallback
88128c9f,time_to_ressess
8814cfaf,ship
8817762c,breakout_overload_loop
881beacf,updateentityheadteamobjective
881cb101,num_rows
8820b45b,kill_shield
882135a8,bexitifautomatedonly
8822c584,figureoutgametypefriendlyfire
8824774d,goto_round
88278484,dog_spawner
88284f1a,script_followmax
8828b758,single_thread
88291c1d,forcenewchoice
88293f84,updaterecentzonekills
882b0e43,any_team_hit_round_score_limit
882d39e3,neutral_flag_influencer
8839ea8c,str_teleport
883b84e9,prevthisplayer
884104bc,_vehicle_bad_place
8842e2c9,variant_index
884384e0,setmaterialoverride
8846959,immediategoaloverride
8846fe67,deceltime
8847920b,zm_theater_teleporter
88482219,vpoint
8848afe8,w_previous
8849b9da,kothmainloop
884a8b8b,get_dot
884b7e43,centrifuge
884d30e8,str_hint_text
884da1ce,power_plant_glow
885081e7,on_flicker
8853f75,changingcoverpos
88542fcf,hasperk
8854d1b,set_flags
885798de,geticonforcrate
885895d1,timeleft
8858a2fe,notetrackmeleeunsync
8858fe70,spikes_chop_cone_range_sq
88628ab,totalkilldistances
8866d74a,delayoverride
88690538,createtrophysystemwatcher
886cd3ad,last_item
886ed31f,fastestrepeatwait
886f319f,riotshield_fling_vecs
8870cfa8,wait_till_all
887199f1,get_from_spawnstruct
8874c5f6,zombie_weapon_devgui_think
8876352e,cuav_map_y_percentage
8878807b,gibspawn5
8878b457,fire_time
887c99a7,isfollowingsquadleader
887e3a53,matchrecorderkillstreakkills
887e8258,endmisses
888233a9,str_light_effect
88849460,start_helicopter_sounds
8885290e,drop_crate
88870964,menu_onmenuresponse
888947fc,zombie_assure_node
888cb133,on_player_connecting
8895bd2e,sndmusicsystem_isabletoplay
8896f283,setupattackproperties
889a14d4,optionalstepeffectfunction
88a69b2f,globallogic_ui
88a86d64,turret_target_check
88aa4d8e,possibletargets
88aa58cd,trigger_unlock_death
88aab781,evaluatehumanexposedarrivalanimations
88ad4fac,param_5
88ad84a5,update_balance_dvar
88aed469,zombie_devgui_monkey_round
88afa63,iconescort3d
88b06e3,positionquery_filter_sight
88b126fd,assignremotecontroltrigger
88b339cd,b_complete
88b697d,is_multiple_drinking
88b8378e,engage_dists_add
88be76af,new_machine
88c0294f,start_perk_bottle_cycling
88c06ce1,move_sound_along_line
88c57a9c,crossproduct
88c629b7,acos
88c6e52a,_current_weapon
88c7df15,customtraverseendnode
88cb27d1,visibility
88cb5f62,vehicle_drivers_are_invulnerable
88ccd881,travelaccelerationduration
88ccefee,gumballoffered
88d10cd0,donotetracksintercept
88d12fed,grabbed_level_notify
88d27114,door_close
88d5e2d3,taglist
88d5fa3a,grab_carpenter
88d5fbd5,isballisticknife
88d80548,carryqrdrone_handleexistence
88da54bf,turret_delay
88dafe6a,devgui_think
88ddfb38,anchor_intro_done
88de2076,to_target
88e15d17,destructible_car_hacked_c4
88e28352,sam
88e7b1fd,artilleryinprogress
88eb1f56,n_burst_fire_max
88ec06c9,sound_dialog_available
88efdad8,ent_already_in_trigger
88effb35,timetobeat
88f87109,zm_ai_napalm
88fa2a8b,proximityalarmweaponobjectdebug
88fc2f69,oldangle
88fd65d,v_position
88fde87a,heliturretdogtrace
88ff717,lockonseekersearchsound
8900388f,bconfireorg
890770df,moon_explosion_bank
8907fe81,iconcapture3d
890b79c9,setplayerburning
890c49f,play_pilot_dialog
890e80f9,lightgroups_3_always_on
890f5017,freezeplayerforroundend
8911e65c,mp_biodome_sound
89135fa7,is_touching
89140677,setparent
89140b04,fxfilename
89152a2e,lasttacticalscantime
89158e58,blockerstub_update_prompt
89166084,take_fallback_weapon
89174380,playgadgetactivate
8917ae7c,ball_on_projectile_hit_client
89191f29,missile_deleteattractor
891bfd36,_weaponobjects_on_player_connect_override
891e0258,fun_size
891e6dc2,shadow_margwa_skull_launched
891efe5a,closestenemy
891f9949,timeout_beep
8921656d,model_ang
8923763,nemesisarraykey
8926fc97,usecovernode
892bf421,matchrecordsetcheckpointstat
892e1b48,script_trailfxdelay
892fda7a,riotshielddeployanim
89332add,init_powerups
89350bbd,zombiemoveactionupdate
893680af,abilities_devgui_think
89391f48,get_label
89398c57,finalizetrackedblackboardattributes
893d17fd,isflagcarrier
893e786e,getdynentarray
893e887a,track
893ea7f8,update_challenge_2_2
893fbbb3,end_immolating_thread
8940e409,start_lights
8943f0cd,setupzoneexclusions
8946c57f,lowest_use
8948554f,totalfree
894a0ada,legmodel
894a2d38,playervehiclenone
894b0192,attacker_swimming_end
894b1a9,createdynentandlaunch
894b217e,script_char_index
894cbf99,lastdeathpos
894f6a6d,challengesoneventreceived
89526350,tram_fuse_fx
89539239,updatetiestats
8956791f,startwatersheeting
8956a523,set_pickup_rotation
8959425,useweights
895b00,println
895c0fb2,mdl_goodthrasher_wall_decal
895c5cdd,activestreak
8963677a,haslightarmor
8963ba33,b_hero_weapon
89648acd,constrain_gametype
8966935,lightninggun_arc_range_sq
896b19f4,is_instate
896b6512,state_guard_can_enter
896cfb10,impact_fx
8972488e,b_pause
89736de0,archetypeskeletononanimscriptedcallback
8974848c,killcam_entity
8978d5ca,fogcolorscale
897cc0f,rot3
897ccd85,_do_trigger_function
8980ab2d,trigger_once
8982436d,lastwavetime
89830fe1,friendlyhacking
898354b1,n_spawn_delay
89870276,demon_gate_setup
89871797,robot_hallway_underscore
8989c410,get_objective_ids
898e1184,markets2_rpg_tower
89900e95,vehicle_gatetrigger
89931e,set_filter_water_wash_color
8995134a,vo_clear
899676d6,game_module_pre_zombie_spawn_init
899a39ec,trackgrenade
899ad962,callbackvehiclespawned
899d0b54,yawmax
899dc5fa,rumble_randomaditionaltime
899dd89e,engagedistmax
89a05a00,_drop_turret
89a0a85,snapacknowledged
89a42b0a,absangleclamp180
89a4c04a,fx_vortex_explosion
89a5cb77,wait_dart_timed_out
89a8360a,radiusdamageradius
89aa8af0,laststatustime
89ab1f0b,botundermanualcontrol
89b61b7d,get_icon
89b67cc0,robotdonttakecover
89bad3aa,table_index
89bdf56b,v_origin_start
89bf89b5,zodcompanionpreemptivejuketerminate
89c2151,ignore_range
89c26264,enemyvehicles
89c87c9c,getplayerangles
89c97992,getwatcherforweapon
89cd542d,destroy
89cea760,sessionadverthud_4a_text
89cf7e73,cratetimeout
89d5a592,evictim
89d8e005,all_challenges_completed
89dbc928,stop_dialog
89de5b91,a_ai_raz
89e70222,removespawnmessageshortly
89e84a38,power_gain_event_score
89eb644,say_kill_battle_chatter
89ec3724,winfontscale
89f05052,damage_feedback_growth
89f142a1,hope_state
89f1b47f,timestamp_name
89f37465,_vehicle_life
89f44c55,taacomdialogbundlekey
89f62c9d,continueleaningatcovercondition
89fe4dfb,rot87
8a009481,init_clientfield
8a00a6a7,rotatetime
8a01ae8d,codecallback_maprestart
8a02911e,checkforvalidmod
8a06a11d,getactorspawnerarray
8a0708c2,spawn_margwa
8a0afcd4,vehicleridersbundle
8a0ba272,stoprumble
8a0d473e,player_ready
8a0ec24e,get_upgrade
8a0f27d7,spawn_joker_weapon_model
8a105929,damagecenter
8a143203,combatefficiencybonus
8a190709,watch_player_death
8a1a0018,use_low_attack
8a1adf37,player_count_actual
8a1e1e3e,malfunction_intro_anim
8a1f0c71,aimweight_start
8a1fa4d0,damagepoint
8a20e55d,playlocalsound
8a213fa0,place_spawn_points
8a22b2ff,ee_keeper_resurrected
8a23cab1,delete_alert_lights
8a24108e,door_debug_line
8a28b80b,faderevivemessageover
8a2bbc69,get_guard_points
8a2ede71,mechz_claw_revealed
8a2effc4,winningtime
8a3844cd,widows_wine_contact_explosion
8a386d3d,hp
8a398c74,killstreakhackloopfx
8a39c0e0,gamerepplayerconnected
8a39c33b,isenemy
8a3acb29,mp_freerun_04_sound
8a3b89d3,stealth_discovered
8a3cbd45,margwareactstunstart
8a3dd89a,pathpoint
8a3e50d4,visionset_mgr_reset
8a3ff3fa,setctfaway
8a40537c,maxinventoryscorestreaks
8a40b17f,proximitygrenadeprotectedtime
8a40f870,point_split_receiver
8a4498bb,_has_nearby_player_enemy
8a45b9f4,attempt
8a46476,spawn_mech
8a46d631,current_perk_random_machine
8a47003b,escort_drop_speed
8a47b972,explosiveinfo
8a486fe8,newentity
8a492eee,matchrecordincrementcheckpointstat
8a4a0a23,cheat_too_many_weapons
8a4ba3db,findbestcovernode
8a4bb48c,init_func
8a4f1ce4,ref_time
8a50cf52,technical_used
8a511094,decrement_is_drinking
8a526756,random_gibs
8a5375f3,main_start
8a54a830,zombie_include_weapons
8a5696b5,zombiedogshouldwalk
8a5b212e,reportexploderids
8a5cb9d3,all_chunks_destroyed
8a5d424b,mineup
8a5f1db,accolade_9_complete
8a62ddef,set_item_text
8a644747,is_completed
8a67d1f9,get_player_uimodel
8a68755,attackername
8a6b76dc,move_dist_sq
8a6cb0da,diff_days
8a6e02c1,powerup_show
8a724b74,spawnplane
8a740dd7,gadget_powerofflossondamage
8a7498f3,blackscreen_watcher
8a75f2f,possiblepaintypes
8a79cc19,playable_area
8a7ba1fe,zm_altbody
8a7c6b8f,str_volume
8a7ca40b,zombiekilledwhilegettingpulled
8a7da57d,poi_team
8a7e8138,machine_selector
8a805035,stub
8a810a75,enemyorigin
8a83be1a,_shouldignorestartgoalnoflyzone
8a855fc9,watchforgrenadeduds
8a8621f7,turned_enable_player_weapons
8a87ac88,curr_weapon
8a8a10a2,equipment_spawn_think
8a8b75b0,state_emped_update
8a90400f,x2score
8a94d3c2,onalivecountchange
8a955e53,box_rerespun
8a9c6b3c,lockoncloserange
8a9d5a9d,last
8aa100a0,closest_point_on_line
8aa23f1d,chyron_text_active
8aa591e9,slow_dogfight
8aa759e,update_weapon_options
8aa848ca,civilian
8aaa2512,ability_wheel_tutorial
8aacc745,arrivalangle
8aacca23,_getgibbedtorsomodel
8aaf83c0,trigplayer
8aafc26b,killstreak_timer_started
8ab1dc51,mdl_fossil
8ab234f1,entity_shutdown
8ab32671,cancel_safe_spawn_callback
8ab38dcb,tactical_menu_toggle
8ab40c94,matcheswon
8ab50f8f,killstreak_hacking
8ac07505,civilians
8ac2b1f9,b_wait_for_player
8ac3a8df,non_attack_func_takes_attacker
8ac7562,check_for_change
8ac7791,shoulddisplayteammessages
8ac8f882,add_weapon_to_mine_slot
8ac96cf1,disable_kill_thread
8acaae34,prevpoint
8acabe7e,wait_next_killstreak_dialog
8ad00d27,ai_gravity_throttle
8ad0988,ai_puppet
8ad5c12c,instant
8ad7f59a,set_filter_water_sheet_rivulet_reveal
8ad8dc05,death_jolt
8adba991,getstructfieldorzero
8adc5be6,createfx_callback_thread
8add346c,freewhensafe
8adf2dbf,debug_print3d
8ae05e9f,timekey
8ae1d4cc,callback_stunned
8ae2fa04,fxid
8ae3d381,is_time_left
8ae54550,end_round_think
8ae5c6a1,looping
8ae701c,mechzpainstart
8ae7e707,killcamsskipped
8ae8e865,player_time_frac
8aeaac2c,array_or_val
8aee96eb,scene_funcs
8af1f136,timeplayedalive
8af4d36d,getloadoutweapon
8af75b94,checkforvalidaitype
8af9f046,add_shared_ammo_weapon
8afafb9c,getprimarydeltaanim
8afbc8b9,combat_robot_shutdown
8afd7e24,recordline
8b006810,temple_spawn_closet_door
8b048789,grenade_exploded
8b085a3c,add_local_power
8b09305d,s_custom_perk
8b0ce00,droporigin
8b0e5eab,players_are_in_apc
8b0f7f88,currentasmstate
8b105fa6,getrankinfofull
8b10ad7,inventoryweapon
8b13f4cc,player_setup
8b1557cd,play_stunned_fx_handler
8b173c54,influencertype
8b18d62d,zombie_lift
8b19135d,friendlytargetingmask
8b19d73e,e_gdt_align
8b1c9508,start_origin
8b2438e5,spawnmonitorspeed
8b287992,get_gametype_name
8b2a5d,is_player_model
8b2a91c8,setup_goal_object
8b2e09ca,str_spawn
8b2e9fbc,drop_goal
8b30c8c2,player_use_can_pack_now
8b31a9a3,delete_corpse
8b3759b3,ondrivingfxcollision
8b3a30e2,zm_bgb_lucky_crit
8b3b201e,set_target_leading
8b3c4c87,sphere_radius
8b3d9b0e,update_escort_robot_path
8b4008d0,str_enabled
8b443f5c,process_pap_zbarrier_state
8b449b0f,n_seat
8b453fd2,str_notify
8b47dcc5,strisnumber
8b49c114,user_cost
8b4e7e89,clearhackertarget
8b5158a0,getfriendlyplayers
8b51b0e9,playsoundontag
8b51d298,damageorigin
8b565c2,getideallocationforfx
8b5af710,up_difference
8b5ec154,altbody_loadout_ever_had
8b5f3bdd,a_enabled_zone_entities
8b5fbcd9,humanshouldsprint
8b606100,ai_puppeteer_highlight_node
8b624d70,canbetargetedbyturnedzombies
8b644bbb,reregister_unitrigger_as_dynamic
8b649865,spawner_int
8b692568,shouldmelee
8b6a00f9,looping_targeting_sound
8b6ad20c,sndmusicsystem_eesetup
8b6d1606,shouldstepincondition
8b6e8518,isfiring
8b6f38ee,getrankxpcapped
8b6f854,maxs
8b6fb99c,oldest_killstreak_removed
8b6fbf68,e_obj
8b711a55,digitalblood
8b71928,allowcontinuedlockonafterinvis
8b75cd84,notify_name
8b7801fe,sfx
8b7851bf,flag_zones
8b7c44ef,_annihilatecorpse
8b7e4e17,getteamkillpenalty
8b7efe33,isdrivableplayervehicle
8b811ba6,immune_result_direct
8b82abee,_initializerobot
8b836f16,b_frozen
8b8460d5,a_str_fuses
8b88afb1,m_weapon
8b8b26c2,player_influencers_set_team
8b8d9564,contest_over
8b8e58de,get_distance_for_weapon
8b8ed93,add_universal_button
8b8edd3e,bleed_out
8b8fb828,e_widows_wine_player
8b909d82,challenge_swimming_begin
8b926ab7,originaltarget
8b961b44,w_to_spawn
8b966dc4,vec_to_crash_zone
8b96d575,ee_timed_failed
8ba29281,actionslotonebuttonpressed
8ba30cae,getweaponmodel
8ba31dd7,koth
8ba65881,ui_model
8bab24e2,getitemindex
8bb49686,round_start_time
8bb8fa69,v_dot
8bba51b7,bestweapon
8bbab451,supportsleancovercondition
8bbbc490,invultime_postshield
8bbbd342,n_ammo_cost
8bbc0169,takedown_tutorial_success_vo_complete
8bbda586,infect_stopcountdown
8bc21961,zm_ai_sentinel_drone
8bc5eb3d,gettopplayershelmetrenderoptions
8bc6d976,isflashorstunweapon
8bc785b2,remove_crawled
8bc7895c,isentitylinkedtotag
8bc99b56,sophia_beam_locked
8bcb913d,victim
8bcdf141,previousquantity
8bce3190,player_throw_cymbal_monkey
8bcf59e8,first_node
8bcfa1dd,hadpistol
8bd08eac,dirt_enable_explosion
8bd0926c,deadshot_set_clientfield
8bd4c862,debug_nuke
8bd8ac47,forceambientroom
8bd98a60,set_hudelem
8bdad12a,scoreboardposition
8bdea13c,movez
8be45753,zone_flags
8be60129,victim_slide_begin
8bef747,delete_all_ai_corpses
8bf515f0,updatescriptweaponinfoandpos
8bf586f7,startfadingblur
8bf6514d,waitforplayertouch
8bf6debc,getteamindex
8bf8d33b,dragon_hazard_library
8bf960cf,firstPersonForATime
8bf9afd1,allowannouncer
8bf9f6a6,s_goto
8bfaa195,maxsuicidesbeforekick
8bfaaaaf,cac_flakjacket_hardcore_data
8bfabf3e,curr_radius
8bfb9e51,actor_damage_func
8c00f071,wait_final_killcam_slowdown
8c02d299,rootweapon
8c04dad1,sessionadverthud_1a_text
8c05e725,mainanim
8c0b3727,default_land_function
8c0ed5db,oldteam
8c122bc3,switch_to_crush_asm
8c158a48,quicksortmid
8c15cb32,s_sd
8c19dab6,do_one_shot_use
8c1bbb73,stoptickingsound
8c1c644e,units
8c1f7070,setinvisibletoall
8c212895,crateland
8c21fdb0,power_cost
8c229977,predicteddist
8c2360ca,incoming_projectile_alert
8c23ef43,reinit_zone_spawners
8c24c0c6,str_current_challenge
8c278ab2,currentdialogimportance
8c284f64,capturedobjective
8c289682,n_frames
8c2b18b7,val_min
8c2d5c45,gunner_turret_on_target
8c2d92de,clientids
8c2fd29e,main_music_egg_hit
8c300fa8,checkforbleedout
8c31f52,_jump_pad_level_behavior
8c3430e4,machinery_glow_setting
8c344990,get_color_fx
8c346133,get_item_from_string_ammo
8c34c654,mapped_material_id
8c409de,planhumanarrivalatcover
8c4a19c3,play_targeting_sound
8c4a3fd1,preserving_equipment
8c4c4af7,marked_for_insta_upgraded_death
8c4f4e93,new_timer
8c4fe99c,minspeed
8c589c72,boss_rune_prison_dot_fx
8c5bc4dc,watchdeath
8c5c2e62,is_spawner_targeted_by_blocker
8c5e3594,wait_robot_shutdown
8c6152e1,dartdamageoverride
8c6308aa,post_init_zombie_spawn_func
8c6350db,any_player_looking_at
8c63654c,tearing_web
8c68b88b,forcedcover
8c6e9535,onbotspawned
8c6ed681,predictedyawtoenemy
8c707bcb,b_flag_captured
8c721467,meleeattackdist
8c7ac545,func_grab_powerup
8c7e4704,handleplayer
8c7ead91,accolades_boss_done
8c7f7ec9,dummy_target
8c80caa4,min_wait_distance_sq
8c810915,vtolrightfxid
